"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Faroe Islands","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Fiji","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.063,"K",,,,"",,,,"",,2000,0.1751,"K",,2005,0.1751,"K",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Finland","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.0182,"K",,1995,0.0455,"K",,2002,0.0455,"K",,2005,0.0455,"K",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"France","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,2.331,"K",,1997,1.588,"K",,2002,2.034,"K",,2007,1.864,"K",,2009,1.49,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Gabon","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.0022,"I",,,,"",,,,"",,2000,0.0243,"I",,2005,0.0243,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Gambia","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,1982,0.2275,"I",,,,"",,,,"",,,,"",,1999,0.49,"I",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Georgia","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2005,1.666,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Germany","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1991,1.039,"K",,1995,1.039,"I",,2000,0.7403,"K",,2007,0.0855,"K",,2010,0.1369,"K",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ghana","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,1970,0.2776,"I",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,1.16,"I",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Greece","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,1970,3.545,"K",,1975,5.228,"K",,,,"",,1985,6.725,"K",,1992,11.55,"K",,1997,11.11,"K",,2002,12.31,"K",,2007,12.37,"K",,2011,11.58,"K",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Grenada","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,1.1,"I",,,,"",,,,"",,,,"",,2014,1.05,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guatemala","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1.0,"",,,,"",,2001,1.151,"",,2006,1.475,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guinea","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.285,"I",,,,"",,,,"",,2001,0.1296,"I",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guinea-Bissau","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1991,0.0191,"I",,1996,0.4586,"I",,2000,0.4586,"I",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guyana","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,0.5306,"",,,,"",,2000,0.5904,"I",,,,"",,2010,0.503,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Haiti","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1991,7.1,"",,1995,8.332,"",,,,"",,,,"",,2009,8.617,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Holy See","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Honduras","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1.4,"",,,,"",,,,"",,2003,1.278,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Hungary","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,1970,0.6394,"K",,1975,0.8561,"K",,,,"",,1985,2.198,"I",,1992,0.9125,"K",,1996,0.4381,"K",,2002,0.6535,"K",,2006,0.2937,"K",,2012,0.3096,"K",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iceland","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,1980,0.0024,"K",,1985,0.0024,"K",,1992,0.0412,"K",,,,"",,2002,0.0412,"K",,2004,0.0412,"K",,2012,2.0E-4,"",,2015,2.0E-4,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"India","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,1975,18.49,"I",,1980,21.54,"I",,1986,24.49,"I",,1990,24.07,"I",,,,"",,2000,29.22,"I",,,,"",,2010,36.0,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Indonesia","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,3.429,"",,,,"",,2000,4.594,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iran (Islamic Republic of)","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,55.47,"I",,2001,61.13,"I",,2004,62.77,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iraq","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,1975,43.99,"I",,1980,44.26,"I",,1985,44.51,"I",,1990,43.82,"I",,1995,50.85,"I",,2000,57.87,"I",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ireland","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,1970,0.3442,"K",,,,"",,1980,0.25,"K",,,,"",,,,"",,1994,0.3442,"K",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Israel","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,1970,70.17,"I",,1975,69.78,"I",,1980,69.38,"I",,,,"",,1990,68.31,"I",,,,"",,2002,57.36,"I",,2004,63.43,"I",,2009,57.08,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Italy","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,1970,13.38,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,10.46,"I",,2007,6.738,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Jamaica","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1993,6.433,"I",,,,"",,2007,4.14,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Japan","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,1980,13.49,"",,,,"",,1992,13.63,"",,1997,13.69,"K",,2002,13.03,"K",,2007,12.67,"K",,2009,12.66,"K",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Jordan","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,1975,31.27,"I",,1980,40.23,"I",,1985,49.2,"I",,1992,78.66,"I",,,,"",,2002,55.18,"I",,2007,62.86,"I",,2012,49.31,"I",,2015,61.37,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kazakhstan","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,25.29,"K",,2002,13.65,"K",,2007,12.94,"K",,2010,12.92,"K",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kenya","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,5.101,"I",,,,"",,2000,3.29,"I",,2003,5.7,"I",,2010,6.212,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kiribati","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kuwait","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,1620.0,"",,2002,2460.0,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kyrgyzstan","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,40.2,"I",,2000,40.01,"I",,2006,31.53,"I",,2011,30.06,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lao People's Democratic Republic","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2005,0.9574,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Latvia","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,0.103,"I",,2002,0.1523,"K",,2007,0.1448,"K",,2012,0.1168,"K",,2013,0.1039,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lebanon","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,1975,14.17,"",,,,"",,,,"",,,,"",,1994,19.43,"",,2000,20.43,"I",,2005,17.32,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lesotho","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.9265,"I",,,,"",,,,"",,1999,0.1257,"I",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Liberia","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.0336,"I",,,,"",,,,"",,2000,0.0053,"I",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Libya","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,1985,280.7,"I",,1990,611.4,"I",,1994,571.4,"I",,2000,512.0,"I",,,,"",,2012,692.9,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Liechtenstein","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lithuania","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,0.0327,"I",,2001,0.2163,"K",,2007,0.3339,"K",,2011,0.2678,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Luxembourg","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,0.0057,"K",,1999,0.0057,"K",,,,"",,2012,0.0057,"K",,2013,0.0086,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Madagascar","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,1984,4.789,"",,,,"",,,,"",,2000,3.858,"I",,2005,3.858,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Malawi","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,4.682,"I",,2002,6.748,"I",,2005,6.748,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Malaysia","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,1.431,"I",,1996,0.4319,"I",,2000,0.4319,"I",,2005,0.4319,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Maldives","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.0,"",,,,"",,,,"",,,,"",,,,"",,2008,0.0,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Mali","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,1.099,"I",,,,"",,1996,3.104,"I",,2001,4.158,"I",,2006,4.229,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Malta","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,13.86,"",,2002,37.43,"K",,2007,40.2,"K",,2012,47.72,"K",,2013,57.43,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Marshall Islands","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Mauritania","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,1980,5.377,"I",,1985,13.16,"I",,,,"",,,,"",,2000,13.16,"I",,2004,10.73,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Mauritius","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,1974,10.06,"",,,,"",,,,"",,,,"",,1995,16.72,"",,,,"",,2003,17.85,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Mexico","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,13.53,"K",,2002,12.15,"",,2007,13.11,"",,2012,13.72,"",,2015,14.15,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Micronesia (Federated States of)","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Monaco","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Mongolia","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1993,0.6523,"I",,,,"",,2006,0.6437,"I",,2009,0.6954,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Montenegro","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Morocco","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,35.1,"I",,1995,34.08,"I",,2002,38.1,"I",,,,"",,2010,31.57,"I",,,,"",

